"日期","收盘","开盘","高","低","交易量","涨跌幅"
"2024-9-18","412.75","412.00","415.00","411.00","134.64K","0.06%"
"2024-9-17","412.50","410.00","413.00","408.50","123.97K","0.43%"
"2024-9-16","410.75","413.00","413.00","408.50","150.82K","5.12%"
"2024-9-13","390.75","381.25","394.00","381.00","0.04K","1.17%"
"2024-9-12","386.25","380.50","387.50","380.50","0.12K","1.51%"
"2024-9-11","380.50","379.75","381.25","377.00","0.12K","0.26%"
"2024-9-10","379.50","382.75","382.75","380.00","0.30K","-1.24%"
"2024-9-9","384.25","383.75","385.25","381.00","0.38K","-5.42%"
"2024-9-6","406.25","410.00","416.00","405.50","174.63K","-1.10%"
"2024-9-5","410.75","412.75","413.25","406.75","162.78K","-0.48%"
"2024-9-4","412.75","408.75","413.50","407.50","205.92K","0.86%"
"2024-9-3","409.25","400.50","410.00","398.50","238.85K","2.06%"
"2024-8-30","401.00","395.00","401.75","394.50","187.44K","1.26%"
"2024-8-29","396.00","390.00","396.25","389.25","236.85K","1.34%"
"2024-8-28","390.75","392.25","394.00","388.75","270.54K","-0.51%"
"2024-8-27","392.75","385.75","394.50","385.00","283.62K","1.62%"
"2024-8-26","386.50","390.75","391.00","385.00","251.69K","-1.15%"
"2024-8-23","391.00","393.25","396.25","390.75","190.43K","-0.64%"
"2024-8-22","393.50","398.50","399.00","393.00","189.30K","-1.19%"
"2024-8-21","398.25","397.75","400.50","396.50","148.03K","0.06%"
"2024-8-20","398.00","400.00","401.00","397.75","156.42K","-0.56%"
"2024-8-19","400.25","392.00","400.75","391.75","201.01K","1.97%"
"2024-8-16","392.50","396.00","397.50","390.00","215.49K","-1.13%"
"2024-8-15","397.00","400.75","403.75","396.25","217.11K","-0.94%"
"2024-8-14","400.75","397.00","401.75","395.50","175.72K","0.88%"
"2024-8-13","397.25","401.00","403.00","395.25","212.08K","-1.06%"
"2024-8-12","401.50","394.75","403.00","390.25","295.71K","1.65%"
"2024-8-9","395.00","396.75","399.00","393.50","182.30K","-0.50%"
"2024-8-8","397.00","401.00","403.75","396.25","184.32K","-0.94%"
"2024-8-7","400.75","404.25","404.75","399.00","207.13K","-1.11%"
"2024-8-6","405.25","407.00","409.00","402.00","135.71K","-0.43%"
"2024-8-5","407.00","402.25","407.75","396.00","172.74K","0.93%"
"2024-8-2","403.25","399.25","404.75","398.50","150.81K","1.19%"
"2024-8-1","398.50","399.75","400.75","395.00","152.32K","-0.31%"
"2024-7-31","399.75","404.50","406.50","397.75","207.18K","-1.30%"
"2024-7-30","405.00","412.00","412.75","404.00","136.87K","-1.76%"
"2024-7-29","412.25","407.50","413.00","405.50","169.46K","0.55%"
"2024-7-26","410.00","421.00","421.75","409.25","161.57K","-2.55%"
"2024-7-25","420.75","417.25","423.50","416.25","155.68K","0.66%"
"2024-7-24","418.00","416.50","423.75","414.50","166.66K","0.18%"
"2024-7-23","417.25","413.75","422.50","411.75","175.65K","0.54%"
"2024-7-22","415.00","405.25","415.50","405.25","170.64K","2.53%"
"2024-7-19","404.75","405.00","410.75","404.00","113.81K","-0.06%"
"2024-7-18","405.00","412.00","413.00","404.25","123.13K","-1.64%"
"2024-7-17","411.75","408.75","413.25","408.25","136.92K","0.73%"
"2024-7-16","408.75","403.25","411.00","403.25","146.69K","1.11%"
"2024-7-15","404.25","416.00","416.00","403.25","168.50K","0.56%"
"2024-7-12","402.00","400.00","404.75","391.00","211.32K","0.44%"
"2024-7-11","400.25","395.25","403.00","394.75","197.07K","1.14%"
"2024-7-10","395.75","393.75","398.00","390.75","221.92K","0.44%"
"2024-7-9","394.00","393.50","398.75","391.75","158.71K","0.19%"
"2024-7-8","393.25","409.50","410.00","391.25","183.88K","-4.20%"
"2024-7-5","410.50","405.50","412.25","405.00","90.32K","1.23%"
"2024-7-3","405.50","407.75","409.75","404.00","110.94K","-0.61%"
"2024-7-2","408.00","408.00","413.75","405.75","121.58K","0.25%"
"2024-7-1","407.00","407.50","410.00","401.00","158.70K","-0.12%"
"2024-6-28","407.50","422.50","429.00","399.50","314.60K","-3.55%"
"2024-6-27","422.50","425.50","427.50","422.25","257.43K","-0.71%"
"2024-6-26","425.50","431.50","436.00","424.25","234.61K","-1.45%"
"2024-6-25","431.75","439.50","440.50","429.25","177.84K","-1.76%"
"2024-6-24","439.50","441.00","442.00","430.50","162.49K","-0.23%"
"2024-6-21","440.50","444.75","447.50","440.25","163.09K","-0.96%"
"2024-6-20","444.75","453.75","454.50","444.00","147.82K","-2.41%"
"2024-6-18","455.75","450.25","457.25","449.50","106.45K","1.28%"
